# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
лэрд	16	165	0	OpenSubtitles	risk-accepted:no-grant	0.71	yes				
любимчики	16	165	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
неуместный	16	165	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
покалывает	16	165	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
противостоим	16	165	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
уёбывай	16	165	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чуткость	16	165	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
апитан	16	164	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
балдею	16	164	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
барина	16	164	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
грудку	16	164	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
гуглить	16	164	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дохлого	16	164	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
опасайся	16	164	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
оплеуху	16	164	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
ошейники	16	164	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поручать	16	164	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
расслабся	16	164	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
шрапнели	16	164	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
выломать	16	163	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
огорчайся	16	163	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
охотясь	16	163	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
сень	16	163	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.63	yes				
слезет	16	163	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
спидстер	16	163	0	OpenSubtitles	risk-accepted:no-grant	0.14	yes				
спреем	16	163	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
стриптизёрши	16	163	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
сытый	16	163	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
фотографическая	16	163	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
глянула	16	162	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
голодала	16	162	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
джентльменам	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
дружелюбна	16	162	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
загипнотизировал	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
заселился	16	162	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
изучай	16	162	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
лечи	16	162	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
миллионе	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
наплёл	16	162	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
низший	16	162	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
обижался	16	162	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
отвратный	16	162	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
приветственный	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
свидетеле	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
смертоносное	16	162	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
смоемся	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
стрижет	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
суккуб	16	162	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.16	yes				
таблеточку	16	162	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
топик	16	162	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
угробит	16	162	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шпинатом	16	162	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
артишоки	16	161	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
бензопилу	16	161	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вдуматься	16	161	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
веревочки	16	161	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
граблю	16	161	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
декорация	16	161	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дразню	16	161	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
игле	16	161	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
калечит	16	161	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
магма	16	161	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.35	yes				
мухами	16	161	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
напрягай	16	161	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
огнях	16	161	0	OpenSubtitles	risk-accepted:no-grant	0.10	yes				
призову	16	161	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
применяю	16	161	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
светает	16	161	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
скайп	16	161	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.58	yes				
скользят	16	161	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
изжоги	16	160	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
людскую	16	160	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
морги	16	160	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
одобряла	16	160	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пожёстче	16	160	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
присели	16	160	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
удаляли	16	160	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
юлить	16	160	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
закопаны	16	159	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
исцелился	16	159	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
обезьянник	16	159	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
подчинишься	16	159	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
приливов	16	159	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.13	yes				
пустяках	16	159	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
совали	16	159	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
успокоительных	16	159	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
щебечут	16	159	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
возбуждаюсь	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
каку	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.39	yes				
мудрейший	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes				
ненасытная	16	158	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
огласка	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
постелила	16	158	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
постиг	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
предрешена	16	158	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проложите	16	158	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
саванну	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.79	yes				
сыщиком	16	158	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
тэг	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.57	yes				
шафран	16	158	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.20	yes				
бомжом	16	157	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
доживёшь	16	157	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
коварной	16	157	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes				
липучка	16	157	0	OpenSubtitles	risk-accepted:no-grant	0.29	yes				
напугаю	16	157	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пекутся	16	157	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
подаёте	16	157	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пометка	16	157	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
прикованным	16	157	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проболтаться	16	157	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
советовался	16	157	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тостом	16	157	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes				
хитрой	16	157	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
шустро	16	157	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
лентяйка	16	156	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
медбратом	16	156	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
неосторожен	16	156	15	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
парикмахеров	16	156	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
первобытные	16	156	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
ржут	16	156	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
уважаемому	16	156	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
упаковано	16	156	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
агенстве	16	155	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes				
воробьи	16	155	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
дались	16	155	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
задумаешься	16	155	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
неловкую	16	155	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обработаем	16	155	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отравленные	16	155	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
продинамила	16	155	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разводи	16	155	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
рискнешь	16	155	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
сайонара	16	155	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes				
самодовольная	16	155	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
серверную	16	155	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
сопляков	16	155	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
спуталась	16	155	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выстроятся	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
геройство	16	154	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
гут	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.27	yes				
запятнана	16	154	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
игуту	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
напрасным	16	154	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
недооценивали	16	154	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
неоплаченных	16	154	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
описываю	16	154	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
опиумом	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
отчий	16	154	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
приёмное	16	154	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
прощаешься	16	154	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разожгли	16	154	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
раскапывать	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
сонар	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes				
токсина	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes				
ушлепок	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
фашиста	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
храбрецов	16	154	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
адским	16	153	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes				
замещаю	16	153	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
замутила	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
зарубить	16	153	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
зачитай	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
изменников	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
интимно	16	153	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
медвежья	16	153	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.19	yes				
мучительную	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
насмехаешься	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нищеброд	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
подписываюсь	16	153	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поздравлю	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
полдесятого	16	153	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
помешанная	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
преподобному	16	153	0	OpenSubtitles	risk-accepted:no-grant	0.25	yes				
прощальные	16	153	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
тальк	16	153	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes				
утруждайся	16	153	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шалостей	16	153	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
беспечным	16	152	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бессердечные	16	152	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ботокса	16	152	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.14	yes				
вигвам	16	152	0	OpenSubtitles	risk-accepted:no-grant	0.26	yes				
вытерпел	16	152	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
депрессивный	16	152	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
дрожа	16	152	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
нарывается	16	152	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
позитиве	16	152	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
преподали	16	152	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
прибрала	16	152	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
проблески	16	152	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
ублюдочный	16	152	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
усыновлять	16	152	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бородавка	16	151	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
выпотрошу	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
дружелюбное	16	151	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
запечатали	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
никчёмные	16	151	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обрек	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
объявишь	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
отчитываюсь	16	151	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
просочилось	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
соблазнение	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
телепорта	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
тупом	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
увиделся	16	151	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
удивительном	16	151	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
умелец	16	151	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
упоминаешь	16	151	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
черномазые	16	151	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
аппетитные	16	150	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
кидаются	16	150	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
крутилось	16	150	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
онемел	16	150	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
отцепить	16	150	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
табаку	16	150	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
трясешься	16	150	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
укрывает	16	150	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
упорнее	16	150	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
училку	16	150	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
чуваками	16	150	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
явлюсь	16	150	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
булка	16	149	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.11	yes				
быками	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
вишенки	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes				
вытерли	16	149	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
говорящую	16	149	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
девался	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
дотащить	16	149	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
неуместные	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
нюхнуть	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
обходишься	16	149	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
оплодотворить	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
подслушали	16	149	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
подыскиваю	16	149	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
полудурок	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
промелькнула	16	149	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
расстанутся	16	149	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
скачу	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
сотрудничаешь	16	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
укусят	16	149	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
успокоило	16	149	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
апачей	16	148	0	OpenSubtitles	risk-accepted:no-grant	0.31	yes				
валькирии	16	148	0	OpenSubtitles	risk-accepted:no-grant	0.54	yes				
дурку	16	148	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
кампани	16	148	0	OpenSubtitles	risk-accepted:no-grant	0.63	yes				
колыбельные	16	148	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
особенному	16	148	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
паству	16	148	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
поводить	16	148	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
понесем	16	148	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
портниха	16	148	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
правдивым	16	148	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
причиняем	16	148	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
путалась	16	148	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
разбежался	16	148	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
составляешь	16	148	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чачжанмён	16	148	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
берлоги	16	147	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
вскипятить	16	147	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
долби	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.68	yes				
дыханию	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
закинуться	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
картридж	16	147	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
мятных	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
опекунства	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
пене	16	147	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.17	yes				
пижамная	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
плачущих	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
плюнули	16	147	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прожаренный	16	147	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пугаюсь	16	147	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
растворить	16	147	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
селедку	16	147	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
