# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
даруларыңны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
делайла	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
делорианга	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
дефенестрациясе	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
джанетны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
джеймсны	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
дженторра	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
джеронимо	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
джинның	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
джоанна	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
джуб	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дигәнемне	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
дияргәме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дог	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
доген	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
дора	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
дотракийлар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дройд	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дроннарны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дроннары	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дустан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
дустымы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дәваладыгыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дәвалыйк	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дәвамлыгы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
дәртне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
дәш	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
дәшмәгез	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
дөресне	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
егетеңне	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
егетләрең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
егылма	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
еламагыз	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
еланбалыклар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
елаттым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
елмайганын	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
елмаясыңмы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ераклыкны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ерттым	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ешлыктагы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
желе	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
заманәлиф	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
зарланма	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
зинасы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
зиначы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
зодның	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
зомбилар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
зоопарктан	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
зор	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
зәвыкта	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
зәһәрле	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
икеме	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
икәнме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
илтербез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
илтермен	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
иләмән	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
иминле	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
импульсын	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
имралар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
имчегә	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
имчеләр	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
имчене	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
инерт	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
инстинктив	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
инәләр	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ирекләргә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
исемнәребезне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
искәрмәләре	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
иснә	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ист	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
истерия	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
истәме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
исәнмә	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
итмәдеме	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
итмәссезме	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
итәгең	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ихтыярым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ихтыярыңа	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ишарәт	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ишетеңме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ишеткәнсездер	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ишеткәнсеңдер	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ишетмәгәнгә	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
иялән	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ияләшәчәксең	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
иярсез	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
иярүдән	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йогынтылар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йодрыклады	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йоклагыз	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йокламады	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йокламыйсың	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йокларсың	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йокласаң	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йоклатырга	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йоктыруга	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йокыңнан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йолырга	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йонлачым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йортчы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йортыгызмы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йотсаң	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йөгердең	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йөгердеңме	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йөклеме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йөртүчем	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йөртәсеңме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кабарды	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кабатладым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кабызыйк	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кабырчыкка	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кадерлим	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кадерләгән	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кадерләде	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
казанханә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
казымый	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайгырмас	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайгырмыйм	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайгыртачаклар	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайгыртуың	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайнаткычны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайрый	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.33	no				
кайтарасым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кайтачакмы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайтмыйсыз	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайтмыйсың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кайтуыгыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
калгансың	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
калдырыйм	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
калдырырбыз	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
калмассың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
калтырыйсың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
калышма	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
камаучы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
каньон	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
капут	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
карабында	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
караватында	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
карада	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
каракатица	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
карамадыңмы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
карарак	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
каргада	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
каргатырн	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
кармавычлар	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кармактан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
картайса	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
карчыгасы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
карыйлармы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
карыннан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
касетаны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
катафалк	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
катыштырган	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
качасыңмы	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
качачакбыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
качмыйм	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
качтыгыз	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
качудан	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
качыйк	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
каһәргә	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
квил	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
квинзель	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
кейсны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кекслар	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
келәшчәсе	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
керербез	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
керешербез	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
керләрне	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
керпесенә	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кертсәгез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
керттеңме	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кечкенәне	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.33	no				
кешеләрсез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кигәнсең	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
киенәм	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
килдемме	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
килешербез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
килмешәкләрне	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
килмәсәң	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кимсеттеләр	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кирәктән	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кисмә	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кисәкчәләрен	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
китапмы	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
китерегә	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
китермәсәң	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
китертмим	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
китәргәме	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кичерербез	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кичерермен	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кичми	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кичтем	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
киярмен	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
клараны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
клиентларыбыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кмги	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
коенам	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
коктейлен	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
колакларыгызны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
комачауладыммы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
комачауламадыммы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
комачауламыйм	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
комачаулыйбыз	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
комбинация	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
конвей	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
координатлар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
коплар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
корабмы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
корабтамы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
коралланыгыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
коралым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
корсагым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
корсакта	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кортес	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
кортының	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
костюмыңны	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
косып	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
коткарасы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
коткарганнарын	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
коткаручыны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.33	no				
коткарырбыз	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
коткарырлар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
коточыргычлар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
котыл	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
котылам	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
котылыгыз	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кочаклый	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кояшлар	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
крайлар	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
кретин	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
куакка	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кубны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кудың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кузгалма	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
куиммы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кулланачакмын	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кулланмадың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кулланучылык	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кулларымнан	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кулларыңда	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кунык	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
куркытабыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
курыкмасаң	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
курыктыгызмы	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кушсам	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
куштыңмы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кушырган	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
куярсың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кызарынды	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кызарыр	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кызганды	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кызыксынуың	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кызыңның	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кыйна	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кыландың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кылма	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кылмадым	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кылычымны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кычкырдыгыз	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кышының	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кыяк	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кэтны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
күзлексез	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күзәтми	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күзәттең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күзәтәсез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күзәтәсезме	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күзәтәчәксез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күләгәсеннән	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күмегез	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күндердең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күрекле	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күренүдән	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күрмисеңмени	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күрсәттегезме	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күрсәтәчәкмен	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күрүемне	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күтәрдең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күченүдә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күчердең	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күңелсезлектән	0	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күңелсезләнмә	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кәвеш	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кәсәбә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кәүсәсендә	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көбәне	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
көбәсе	0	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
