# emoji_suggest_data.tsv — курируемые данные «слово → эмодзи» для полосы
# подсказок (миссия 1, docs/EMOJI-SUGGEST-PLAN.md). Формат строки:
# эмодзи<TAB>язык(ru|tt)<TAB>слово — одна строка на словоформу.
# Слова — нижний регистр, NFC, буквы соответствующего алфавита;
# normalize_word (scripts/dictionary_coverage.py). Полисемичные слова
# (см. DENYLIST в scripts/emoji_suggest_pack.py) сюда не входят.
# ===== эмоции и чувства (ru) =====
🏠	tt	йортта
🏠	tt	йортлар
🏡	tt	бакча
🏡	tt	бакчаны
🏡	tt	бакчага
🏡	tt	бакчада
🏡	tt	бакчалар
🏫	tt	мәктәп
🏫	tt	мәктәпне
🏫	tt	мәктәпкә
🏫	tt	мәктәптә
🏫	tt	мәктәпләр
🏦	tt	банк
🏦	tt	банкны
🏦	tt	банкка
🏦	tt	банкта
🏦	tt	банклар
🏪	tt	кибет
🏪	tt	кибетне
🏪	tt	кибеткә
🏪	tt	кибеттә
🏪	tt	кибетләр
🏪	tt	магазин
🏪	tt	магазинны
🏪	tt	магазинга
🏪	tt	магазинда
🏪	tt	магазиннар
⛪	tt	чиркәү
⛪	tt	чиркәүне
⛪	tt	чиркәүгә
⛪	tt	чиркәүдә
⛪	tt	церковь
⛪	tt	церковьне
⛪	tt	церковьгә
⛪	tt	церковьдә
📱	tt	телефон
📱	tt	телефонны
📱	tt	телефонга
📱	tt	телефонда
📱	tt	телефоннар
💻	tt	санак
💻	tt	санакны
💻	tt	санакка
💻	tt	санакта
💻	tt	санаклар
💻	tt	компьютер
💻	tt	компьютерны
💻	tt	компьютерга
💻	tt	компьютерда
📖	tt	китап
📖	tt	китапны
📖	tt	китапка
📖	tt	китапта
📖	tt	китаплар
📚	tt	китапханә
📚	tt	китапханәне
📚	tt	китапханәгә
📚	tt	китапханәдә
✉️	tt	хат
✉️	tt	хатны
✉️	tt	хатка
✉️	tt	хатта
✉️	tt	хатлар
💰	tt	акча
💰	tt	акчаны
💰	tt	акчага
💰	tt	акчада
💰	tt	байлык
💰	tt	байлыкны
💰	tt	байлыкка
💰	tt	байлыкта
💵	tt	доллар
💵	tt	долларны
💵	tt	долларга
💵	tt	долларда
💵	tt	долларлар
💶	tt	евро
📅	tt	тәкъвим
📅	tt	тәкъвимне
📅	tt	тәкъвимгә
📅	tt	тәкъвимдә
📅	tt	календарь
📅	tt	календарьне
📅	tt	календарьгә
📅	tt	календарьдә
💡	tt	лампа
💡	tt	лампаны
💡	tt	лампага
💡	tt	лампада
💡	tt	лампалар
💡	tt	идея
💡	tt	идеяне
💡	tt	идеягә
💡	tt	идеядә
🔑	tt	ачкыч
🔑	tt	ачкычны
🔑	tt	ачкычка
🔑	tt	ачкычта
🔑	tt	ачкычлар
🎵	tt	музыка
🎵	tt	музыканы
🎵	tt	музыкага
🎵	tt	музыкада
🎵	tt	җыр
🎵	tt	җырны
🎵	tt	җырга
🎵	tt	җырда
🎵	tt	җырлар
🎵	tt	көй
🎵	tt	көйне
🎵	tt	көйгә
🎵	tt	көйдә
🎵	tt	көйләр
🎤	tt	микрофон
🎤	tt	микрофонны
🎤	tt	микрофонга
🎤	tt	микрофонда
🎤	tt	җырлау
🎤	tt	җырлауны
🎤	tt	җырлауга
🎤	tt	җырлыйм
🎤	tt	җырлый
🎸	tt	гитара
🎸	tt	гитараны
🎸	tt	гитарага
🎸	tt	гитарада
🪗	tt	баян
🪗	tt	баянны
🪗	tt	баянга
🪗	tt	баянда
🎻	tt	скрипка
🎻	tt	скрипканы
🎻	tt	скрипкага
🎻	tt	скрипкада
🎬	tt	кино
🎬	tt	фильм
🎬	tt	фильмны
🎬	tt	фильмга
🎬	tt	фильмда
🎬	tt	фильмнар
🎭	tt	театр
🎭	tt	театрны
🎭	tt	театрга
🎭	tt	театрда
🎪	tt	цирк
🎪	tt	циркны
🎪	tt	циркка
🎪	tt	циркта
📺	tt	телевизор
📺	tt	телевизорны
📺	tt	телевизорга
📺	tt	телевизорда
📻	tt	радио
📰	tt	газета
📰	tt	газетаны
📰	tt	газетага
📰	tt	газетада
📰	tt	хәбәр
📰	tt	хәбәрне
📰	tt	хәбәргә
📰	tt	хәбәрдә
📰	tt	хәбәрләр
📷	tt	фото
📷	tt	фотоны
📷	tt	фотога
📷	tt	фотода
📷	tt	фотоаппарат
📷	tt	фотоаппаратны
📷	tt	фотоаппаратка
📷	tt	фотоаппаратта
🧸	tt	уенчык
🧸	tt	уенчыкны
🧸	tt	уенчыкка
🧸	tt	уенчыкта
🧸	tt	уенчыклар
💼	tt	эш
💼	tt	эшне
💼	tt	эшкә
💼	tt	эштә
💼	tt	эштән
💼	tt	эшләр
💼	tt	портфель
💼	tt	портфельне
💼	tt	портфельгә
💼	tt	портфельдә
👗	tt	күлмәк
👗	tt	күлмәкне
👗	tt	күлмәккә
👗	tt	күлмәктә
👗	tt	күлмәкләр
👢	tt	итек
👢	tt	итекне
👢	tt	итеккә
👢	tt	итектә
👢	tt	итекләр
👑	tt	тәҗ
👑	tt	тәҗне
👑	tt	тәҗгә
👑	tt	тәҗдә
💎	tt	алмаз
💎	tt	алмазны
💎	tt	алмазга
💎	tt	алмазда
🔍	tt	эзләү
🔍	tt	эзләүне
🔍	tt	эзләүгә
🔍	tt	эзлим
🔍	tt	эзли
🌡️	tt	температура
🌡️	tt	температураны
🌡️	tt	температурага
🌡️	tt	температурада
💊	tt	дару
💊	tt	даруны
💊	tt	даруга
💊	tt	даруда
💉	tt	укол
💉	tt	уколны
💉	tt	уколга
💉	tt	уколда
🎨	tt	сәнгать
🎨	tt	сәнгатьне
🎨	tt	сәнгатькә
🎨	tt	сәнгатьтә
🖨️	tt	принтер
🖨️	tt	принтерны
🖨️	tt	принтерга
🖨️	tt	принтерда
📖	tt	уку
📖	tt	укуны
📖	tt	укуга
📖	tt	укуда
📖	tt	укыйм
📖	tt	укый
✏️	tt	карандаш
✏️	tt	карандашны
✏️	tt	карандашка
✏️	tt	карандашта
📝	tt	язу
📝	tt	язуны
📝	tt	язуга
📝	tt	язам
📝	tt	яза
# ===== төсләр (tt) =====
🔴	tt	кызыл
🔵	tt	зәңгәр
🟢	tt	яшел
🟡	tt	сары
🟤	tt	көрән
🩷	tt	алсу
🟣	tt	шәмәхә
🟠	tt	кызгылт
🟦	tt	зәңгәрсу

# ===== tt: закрытие пробелов по ru-only понятиям + конфузиблы
# (миссия 4, M4a/M4b, 2026-09-02) =====
😞	tt	моңсулык
😲	tt	гаҗәпләнү
😩	tt	арыганлык
😰	tt	борчылу
😇	tt	изгелек
💭	tt	уй
😋	tt	тәмле
🥤	tt	эчемлек
😎	tt	күзлек
⚠️	tt	куркыныч
🤷	tt	белмәү
🙅	tt	тыю
🐂	tt	үгез
🦒	tt	жираф
🦀	tt	краб
🐀	tt	күсе
🐹	tt	хомяк
🐏	tt	кучкар
🐐	tt	кәҗә
🕷️	tt	үрмәкүч
🐌	tt	буа
🦟	tt	чебен
🐜	tt	кырмыска
🕊️	tt	күгәрчен
🦜	tt	тутыкош
🦘	tt	кенгуру
🐨	tt	коала
🦩	tt	фламинго
🐗	tt	кабан
🦏	tt	мөгезборын
🦛	tt	бегемот
🦍	tt	горилла
🦙	tt	лама
🦑	tt	кальмар
🦐	tt	креветка
🪼	tt	медуза
🧀	tt	сыр
🌭	tt	сосиска
🥧	tt	бәлеш
🧁	tt	кекс
🍷	tt	шәраб
🍸	tt	коктейль
🥓	tt	бекон
🍚	tt	дөге
🧇	tt	вафля
🍮	tt	пудинг
🥐	tt	круассан
🥖	tt	багет
🥦	tt	кәбестә
🥜	tt	арахис
🥥	tt	кокос
🥝	tt	киви
🍍	tt	ананас
🥭	tt	манго
🍐	tt	алмурт
🥑	tt	авокадо
🥒	tt	кыяр
🍆	tt	баклажан
🌶️	tt	борыч
🧄	tt	сарымсак
🥫	tt	консерва
🌪️	tt	давыл
💐	tt	букет
🌴	tt	пальма
🏜️	tt	чүл
🏝️	tt	утрау
🌋	tt	вулкан
🪨	tt	таш
🎈	tt	шар
🎊	tt	конфетти
🎃	tt	кабак
👰	tt	кәләш
🤵	tt	кияү
🏂	tt	сноуборд
⛸️	tt	көнәк
🏋️	tt	авырлык
🤸	tt	акробат
🩰	tt	балет
🏸	tt	бадминтон
🏄	tt	серфинг
🛹	tt	скейтборд
🏟️	tt	стадион
⛳	tt	гольф
🎯	tt	максат
🤰	tt	йөкле
🤡	tt	клоун
🧟	tt	зомби
🦸	tt	батыр
🚔	tt	полиция
👷	tt	төзүче
🕵️	tt	детектив
🥷	tt	ниндзя
🧛	tt	вампир
🧝	tt	эльф
🧞	tt	җин
🧌	tt	тролль
⚰️	tt	җеназа
🪦	tt	кабер
🚤	tt	катер
🚎	tt	троллейбус
🚋	tt	трамвай
🛵	tt	мопед
🏢	tt	офис
🏨	tt	кунакханә
🏛️	tt	музей
🔦	tt	фонарь
🎒	tt	рюкзак
👕	tt	футболка
👔	tt	галстук
👖	tt	джинсы
🧥	tt	пальто
👟	tt	кроссовка
👠	tt	туфли
👒	tt	эшләпә
🧢	tt	кепка
🧤	tt	бияләй
🧣	tt	шарф
📦	tt	төргәк
🔨	tt	чүкеч
🪓	tt	балта
🔪	tt	пычак
🔫	tt	пистолет
💣	tt	бомба
🛡️	tt	калкан
🗡️	tt	хәнҗәр
🚽	tt	унитаз
🚿	tt	душ
🛁	tt	ванна
🧼	tt	сабын
🛏️	tt	карават
🛋️	tt	диван
🪑	tt	урындык
🚪	tt	ишек
🪟	tt	тәрәзә
🪞	tt	көзге
🕯️	tt	шәм
🧹	tt	сыпыргыч
🗑️	tt	чүп
🎠	tt	карусель
🎧	tt	наушник
🎹	tt	пианино
🥁	tt	барабан
🎷	tt	саксофон
🎼	tt	нота
⚙️	tt	шестерня
🔋	tt	батарея
🧲	tt	магнит
⌨️	tt	клавиатура
📿	tt	тәсбех
❤️	tt	йорэк
🎵	tt	жыр
